player_id,date,position,performance_rating,goals_assists,minutes_played,days_injured,social_sentiment_score,contract_duration_months,market_value,simulated_comment,vader_compound
3,2019-11-01,Goalkeeper,70.18,1,251,7,0.07444000000000003,31,4760317.75,Can't stop watching him play.,0.5086
3,2019-12-01,Goalkeeper,69.59,1,219,0,-0.10952,30,4938309.45,Club will never sell him.,0.0
3,2020-01-01,Goalkeeper,73.99,1,349,0,0.19217999999999996,29,5505993.17,Transfer value skyrocketing!,0.4003
3,2020-02-01,Goalkeeper,74.26,1,200,0,-0.045040000000000004,28,5388554.64,Average performance.,0.0
3,2020-03-01,Goalkeeper,71.14,0,167,0,0.177,27,5420881.22,Incredible skill and vision.,0.3102
3,2020-04-01,Goalkeeper,68.88,1,72,0,-0.286,26,4691608.43,Decent game.,0.0
3,2020-05-01,Goalkeeper,71.96,0,57,0,0.08476,25,5210581.19,Should be benched.,0.0
3,2020-06-01,Goalkeeper,72.12,0,327,0,-0.11076,24,4858239.61,Not the same player anymore.,0.0
3,2020-07-01,Goalkeeper,78.25,0,8,16,-0.09360000000000002,23,4637404.14,Jury is still out on him.,0.0
3,2020-08-01,Goalkeeper,73.3,1,231,0,-0.020259999999999986,22,5440860.79,Not worth the hype.,-0.1695
3,2020-09-01,Goalkeeper,75.34,0,31,0,-0.16069999999999998,21,5602564.27,Terrible performance today.,-0.4767
3,2020-10-01,Goalkeeper,77.65,0,296,0,0.045000000000000005,20,5498524.7,Should be benched.,0.0
3,2020-11-01,Goalkeeper,72.24,1,303,0,-0.20008,19,4967890.07,Workmanlike display.,0.0
3,2020-12-01,Goalkeeper,78.27,1,230,0,0.4965,18,5403940.15,Superb form lately.,0.6249
3,2021-01-01,Goalkeeper,68.84,0,153,0,0.29364000000000007,17,4580739.61,Can't stop watching him play.,0.5086
3,2021-02-01,Goalkeeper,76.3,1,353,0,0.05260000000000001,16,5124496.42,Should be benched.,0.0
3,2021-03-01,Goalkeeper,73.74,0,94,0,0.32907999999999993,15,5258760.29,Best player in the league!,0.6696
3,2021-04-01,Goalkeeper,72.34,0,103,0,0.03688,14,4832245.43,Average performance.,0.0
3,2021-05-01,Goalkeeper,71.78,0,82,0,-0.12656,13,4861400.82,Not the same player anymore.,0.0
3,2021-06-01,Goalkeeper,75.91,1,213,0,0.27958,12,5460966.68,Solid if not spectacular.,0.1531
3,2021-07-01,Goalkeeper,73.16,1,189,0,0.04152,11,4904580.04,Not the same player anymore.,0.0
3,2021-08-01,Goalkeeper,78.98,0,250,0,0.16404000000000002,10,5358698.48,Jury is still out on him.,0.0
3,2021-09-01,Goalkeeper,76.66,0,96,0,-0.35466,9,5102405.88,Badly out of form.,-0.4767
3,2021-10-01,Goalkeeper,71.53,1,50,0,-0.19891999999999999,8,4780559.65,Huge disappointment.,-0.25
3,2021-11-01,Goalkeeper,73.83,0,7,14,0.21635999999999997,7,4238914.13,Could do better.,0.4404
3,2021-12-01,Goalkeeper,79.07,1,233,0,0.20356,6,5253505.17,Incredible skill and vision.,0.3102
3,2022-01-01,Goalkeeper,76.02,0,2,0,0.19428,5,4960876.62,Transfer value dropping fast.,0.34
3,2022-02-01,Goalkeeper,79.61,1,190,0,0.42172,4,5313289.97,Incredible skill and vision.,0.3102
3,2022-03-01,Goalkeeper,76.47,1,113,0,0.23592000000000002,3,4966014.21,Can't stop watching him play.,0.5086
3,2022-04-01,Goalkeeper,74.87,1,116,0,0.12903999999999996,2,4560576.27,Could do better.,0.4404
3,2022-05-01,Goalkeeper,70.87,0,185,0,0.5049399999999999,1,4675165.6,Superb form lately.,0.6249
3,2022-06-01,Goalkeeper,80.52,1,2,0,0.14617999999999998,0,4937736.65,Transfer value skyrocketing!,0.4003
3,2022-07-01,Goalkeeper,81.23,0,8,0,0.24267999999999998,0,4891058.7,Incredible skill and vision.,0.3102
3,2022-08-01,Goalkeeper,79.4,1,83,0,0.48858,0,5450472.91,Transfer value skyrocketing!,0.4003
3,2022-09-01,Goalkeeper,81.1,0,224,0,0.18664000000000003,0,5208056.93,Absolute legend.,0.0
3,2022-10-01,Goalkeeper,73.26,1,0,13,0.36356,0,4422906.88,Transfer value dropping fast.,0.34
3,2022-11-01,Goalkeeper,74.09,1,35,0,-0.39277999999999996,0,4328418.84,Always getting injured.,-0.4019
3,2022-12-01,Goalkeeper,74.69,1,184,0,-0.18344000000000002,0,4415278.67,Club will never sell him.,0.0
3,2023-01-01,Goalkeeper,78.78,1,76,0,0.15476,0,5043029.46,Masterclass performance.,0.0
3,2023-02-01,Goalkeeper,75.49,0,124,15,-0.08984,0,4206311.76,Club will never sell him.,0.0
3,2023-03-01,Goalkeeper,77.14,1,42,0,-0.15136000000000002,0,4469385.19,Average performance.,0.0
3,2023-04-01,Goalkeeper,79.83,0,0,9,0.10035999999999998,0,4446149.83,Incredible skill and vision.,0.3102
3,2023-05-01,Goalkeeper,75.94,1,178,0,-0.34193999999999997,0,4477826.85,Waste of money.,-0.4215
3,2023-06-01,Goalkeeper,74.28,1,94,0,-0.21080000000000002,0,3944225.32,Absolute legend.,0.0
3,2023-07-01,Goalkeeper,80.75,1,264,0,0.51774,0,4788860.24,Superb form lately.,0.6249
3,2023-08-01,Goalkeeper,75.43,1,90,0,-0.04332,0,4243672.86,Jury is still out on him.,0.0
3,2023-09-01,Goalkeeper,74.55,0,60,0,0.26658000000000004,0,4186455.41,What a fantastic performance!,0.5983
3,2023-10-01,Goalkeeper,77.05,0,96,0,-0.08848,0,4592772.13,Huge disappointment.,-0.25
3,2023-11-01,Goalkeeper,80.58,1,130,0,0.23076,0,4812247.91,Workmanlike display.,0.0
3,2023-12-01,Goalkeeper,81.87,0,217,0,0.38174,0,4955353.58,What a fantastic performance!,0.5983
3,2024-01-01,Goalkeeper,78.88,0,163,0,0.07212,0,4661262.97,Club will never sell him.,0.0
3,2024-01-01,Goalkeeper,78.15,1,199,0,-0.09724000000000001,0,4281590.55,Average performance.,0.0
3,2024-03-01,Goalkeeper,77.86,1,160,0,-0.27356,0,4439271.26,Huge disappointment.,-0.25
3,2024-03-01,Goalkeeper,80.89,1,126,0,0.51356,0,5000973.32,Can't stop watching him play.,0.5086
3,2024-04-01,Goalkeeper,78.15,1,241,0,0.6115999999999999,0,4956597.82,Best player in the league!,0.6696
4,2018-07-01,Forward,63.13,2,86,0,-0.17452,48,35155378.3,Huge disappointment.,-0.25
4,2018-07-01,Forward,68.24,0,222,0,0.20171999999999998,47,36192629.11,Incredible skill and vision.,0.3102
4,2018-08-01,Forward,69.51,2,110,0,0.23323999999999998,46,38749284.64,Incredible skill and vision.,0.3102
4,2018-09-01,Forward,68.03,0,122,0,0.36183999999999994,45,37834253.06,Best player in the league!,0.6696
4,2018-10-01,Forward,73.07,1,167,0,0.5215599999999999,44,42140292.72,Best player in the league!,0.6696
4,2018-11-01,Forward,65.48,4,330,0,0.07692000000000004,43,31479554.53,Can't stop watching him play.,0.5086
4,2018-12-01,Forward,63.31,2,241,0,-0.06268000000000007,42,30061165.95,Could do better.,0.4404
4,2019-01-01,Forward,67.19,3,144,0,0.34419999999999995,41,33767245.8,Best player in the league!,0.6696
4,2019-02-01,Forward,68.75,0,35,0,0.010980000000000004,40,37124028.51,Solid if not spectacular.,0.1531
4,2019-03-01,Forward,63.5,0,332,0,-0.65898,39,32111978.67,Badly out of form.,-0.4767
4,2019-04-01,Forward,69.66,4,100,9,0.00868,38,35635590.78,Absolute legend.,0.0
4,2019-05-01,Forward,63.9,4,219,0,-0.31528,37,30249481.36,Jury is still out on him.,0.0
4,2019-06-01,Forward,74.44,5,347,0,-0.026520000000000002,36,39064205.39,Jury is still out on him.,0.0
4,2019-07-01,Forward,73.92,2,168,0,-0.31678,35,35693077.92,Badly out of form.,-0.4767
4,2019-08-01,Forward,72.63,5,186,0,-0.43306,34,34045916.99,Badly out of form.,-0.4767
4,2019-09-01,Forward,67.51,5,0,5,-0.01364,33,33726422.47,Should be benched.,0.0
4,2019-10-01,Forward,67.52,1,73,0,-0.06378,32,35344245.19,Not worth the hype.,-0.1695
4,2019-11-01,Forward,68.73,2,203,0,-0.08688000000000001,31,33312946.71,Jury is still out on him.,0.0
4,2019-12-01,Forward,68.24,2,155,0,0.24767999999999998,30,34375494.81,Could do better.,0.4404
4,2020-01-01,Forward,72.03,3,179,0,-0.019120000000000026,29,35908460.69,Incredible skill and vision.,0.3102
4,2020-02-01,Forward,68.01,1,337,0,-0.40246000000000004,28,34192070.1,Terrible performance today.,-0.4767
4,2020-03-01,Forward,65.89,0,328,0,-0.23441999999999996,27,35284263.92,Always getting injured.,-0.4019
4,2020-04-01,Forward,65.29,4,118,0,-0.3537,26,31710729.96,Not worth the hype.,-0.1695
4,2020-05-01,Forward,72.5,5,199,0,0.34963999999999995,25,37849847.91,Could do better.,0.4404
4,2020-06-01,Forward,71.97,5,128,0,-0.21145999999999995,24,34409166.27,Waste of money.,-0.4215
4,2020-07-01,Forward,74.5,3,28,0,0.43060000000000004,23,37185953.19,Can't stop watching him play.,0.5086
4,2020-08-01,Forward,74.19,3,279,0,0.1666,22,36729190.03,Club will never sell him.,0.0
4,2020-09-01,Forward,68.68,4,158,0,-0.16124000000000002,21,31227380.79,Masterclass performance.,0.0
4,2020-10-01,Forward,67.7,5,111,0,0.05364,20,34670950.81,Jury is still out on him.,0.0
4,2020-11-01,Forward,74.49,0,139,0,-0.01788,19,35364847.22,Decent game.,0.0
4,2020-12-01,Forward,72.87,5,45,0,-0.06608000000000001,18,36071962.38,Should be benched.,0.0
4,2021-01-01,Forward,71.81,2,71,0,-0.15381999999999998,17,34393836.94,Terrible performance today.,-0.4767
4,2021-02-01,Forward,75.15,5,209,0,-0.08777999999999994,16,39170886.88,Always getting injured.,-0.4019
4,2021-03-01,Forward,67.17,4,144,0,0.3883599999999999,15,33127916.66,Best player in the league!,0.6696
4,2021-04-01,Forward,70.38,5,342,0,-0.05388,14,32840896.76,Not the same player anymore.,0.0
4,2021-05-01,Forward,75.63,2,111,0,0.23560000000000003,13,37420442.11,Can't stop watching him play.,0.5086
4,2021-06-01,Forward,75.34,1,0,24,-0.2697,12,28919525.1,Terrible performance today.,-0.4767
4,2021-07-01,Forward,72.81,0,99,0,0.17227999999999993,11,32062213.34,Best player in the league!,0.6696
4,2021-08-01,Forward,73.79,0,335,0,0.17620000000000002,10,34079637.76,Club will never sell him.,0.0
4,2021-09-01,Forward,71.93,5,146,0,0.36308000000000007,9,32788249.86,Can't stop watching him play.,0.5086
4,2021-10-01,Forward,76.92,0,40,14,0.19183999999999998,8,32623386.38,Incredible skill and vision.,0.3102
4,2021-11-01,Forward,73.72,3,226,0,-0.20528000000000002,7,31129893.9,Absolute legend.,0.0
4,2021-12-01,Forward,70.89,5,197,0,-0.2424,6,30798132.95,Workmanlike display.,0.0
4,2022-01-01,Forward,73.26,0,311,0,0.19444000000000006,5,32420947.08,Can't stop watching him play.,0.5086
