player_id,date,position,performance_rating,goals_assists,minutes_played,days_injured,social_sentiment_score,contract_duration_months,market_value
1,2021-10-01,Goalkeeper,70.51,0,253,0,-0.1482,8,4343778.24
1,2021-11-01,Goalkeeper,72.6,1,235,0,-0.1706,7,5242789.14
1,2021-12-01,Goalkeeper,71.34,0,232,0,-0.21,6,4622236.31
1,2022-01-01,Goalkeeper,71.3,0,255,0,-0.146,5,4514459.8
1,2022-02-01,Goalkeeper,71.86,1,236,0,-0.1224,4,4714447.46
1,2022-03-01,Goalkeeper,69.55,1,260,0,-0.1788,3,4374039.56
1,2022-04-01,Goalkeeper,72.1,1,250,0,-0.1257,2,4807392.76
1,2022-05-01,Goalkeeper,72.62,0,39,22,-0.0594,1,2656151.85
1,2022-06-01,Goalkeeper,70.56,1,238,0,-0.2065,0,4317956.07
1,2022-07-01,Goalkeeper,71.69,0,264,0,-0.2057,0,3891108.93
1,2022-08-01,Goalkeeper,72.17,0,236,0,-0.2132,0,4329934.42
1,2022-09-01,Goalkeeper,73.1,1,274,0,-0.1663,0,4799541.89
1,2022-10-01,Goalkeeper,71.59,1,232,0,-0.2208,0,4629057.99
1,2022-11-01,Goalkeeper,72.9,1,257,0,-0.1425,0,4565400.16
1,2022-12-01,Goalkeeper,69.97,1,262,0,-0.1363,0,4203646.76
1,2023-01-01,Goalkeeper,70.83,1,245,0,-0.1546,0,4371522.36
1,2023-02-01,Goalkeeper,72.46,1,250,0,-0.1593,0,4443297.5
1,2023-03-01,Goalkeeper,70.63,1,259,0,-0.1814,0,4191798.83
1,2023-04-01,Goalkeeper,71.67,1,249,0,-0.1534,0,4459874.49
1,2023-05-01,Goalkeeper,72.94,1,266,0,-0.1448,0,4910657.55
1,2023-06-01,Goalkeeper,74.43,0,257,0,-0.0827,0,4198124.91
1,2023-07-01,Goalkeeper,73.92,0,245,0,0.0072,0,4346554.27
1,2023-08-01,Goalkeeper,73.47,1,256,0,-0.1075,0,4454230.2
1,2023-09-01,Goalkeeper,74.15,0,268,0,-0.0758,0,4125643.7
1,2023-10-01,Goalkeeper,74.18,1,256,0,-0.0759,0,4746883.57
1,2023-11-01,Goalkeeper,73.72,0,244,0,-0.0372,0,4232409.86
1,2023-12-01,Goalkeeper,71.32,0,69,16,-0.0601,0,2654488.79
1,2024-01-01,Goalkeeper,73.83,1,190,8,0.0353,0,3779905.08
1,2024-01-01,Goalkeeper,74.07,0,257,0,0.0461,0,4149724.12
1,2024-03-01,Goalkeeper,72.18,1,251,0,-0.2105,0,4156151.15
1,2024-03-01,Goalkeeper,74.36,1,247,0,0.0669,0,4814544.55
1,2024-04-01,Goalkeeper,71.0,0,230,0,-0.106,0,3700227.25
2,2018-07-01,Defender,82.86,2,213,9,0.3505,48,12252263.69
2,2018-07-01,Defender,84.92,2,296,0,0.4313,47,15969576.84
2,2018-08-01,Defender,84.59,1,156,15,0.2989,46,10036716.63
2,2018-09-01,Defender,85.57,2,295,0,0.4455,45,16190354.09
2,2018-10-01,Defender,85.91,1,289,0,0.3414,44,14611982.68
2,2018-11-01,Defender,82.07,1,277,0,0.3065,43,13236541.48
2,2018-12-01,Defender,83.81,1,274,0,0.2877,42,13796682.21
2,2019-01-01,Defender,85.52,1,315,0,0.3764,41,14803144.66
2,2019-02-01,Defender,85.24,1,307,0,0.4295,40,14415946.49
2,2019-03-01,Defender,84.3,1,278,0,0.3307,39,13612944.67
2,2019-04-01,Defender,83.2,2,307,0,0.3296,38,14357236.13
2,2019-05-01,Defender,86.03,1,302,0,0.5359,37,14947072.05
2,2019-06-01,Defender,85.67,2,284,0,0.4991,36,14768335.73
2,2019-07-01,Defender,83.92,1,303,0,0.3948,35,13052744.27
2,2019-08-01,Defender,84.28,2,310,0,0.4646,34,14033284.49
2,2019-09-01,Defender,85.53,2,309,0,0.3321,33,14670658.51
2,2019-10-01,Defender,83.36,2,292,0,0.3388,32,14306769.17
2,2019-11-01,Defender,84.9,2,309,0,0.4829,31,15064411.33
2,2019-12-01,Defender,83.46,2,289,0,0.3282,30,13899455.36
2,2020-01-01,Defender,84.27,2,283,0,0.4219,29,14279977.79
2,2020-02-01,Defender,85.48,2,295,0,0.4608,28,14916871.63
2,2020-03-01,Defender,83.26,2,304,0,0.4225,27,13471124.01
2,2020-04-01,Defender,83.06,2,108,19,0.2533,26,8216958.68
2,2020-05-01,Defender,83.82,2,304,0,0.3529,25,13085699.0
2,2020-06-01,Defender,86.52,1,298,0,0.5072,24,12452316.49
2,2020-07-01,Defender,86.05,2,124,19,0.458,23,8177588.71
2,2020-08-01,Defender,85.32,1,298,0,0.3487,22,12847755.54
2,2020-09-01,Defender,84.99,2,303,0,0.4168,21,12743593.94
2,2020-10-01,Defender,85.54,1,298,0,0.3862,20,12790501.42
2,2020-11-01,Defender,86.59,1,312,0,0.5497,19,12537828.35
2,2020-12-01,Defender,84.65,2,302,0,0.349,18,13091555.71
2,2021-01-01,Defender,85.98,2,294,0,0.5056,17,14116510.32
2,2021-02-01,Defender,86.33,2,319,0,0.3929,16,14024293.74
2,2021-03-01,Defender,86.37,2,317,0,0.4437,15,13931942.26
2,2021-04-01,Defender,87.5,1,100,21,0.4231,14,7654132.43
2,2021-05-01,Defender,85.33,1,314,0,0.4968,13,11420837.49
2,2021-06-01,Defender,85.5,2,306,0,0.4288,12,12285288.52
2,2021-07-01,Defender,88.21,1,316,0,0.5213,11,11853215.91
2,2021-08-01,Defender,86.01,2,260,5,0.5262,10,11018711.11
2,2021-09-01,Defender,88.2,1,295,0,0.5273,9,11778100.14
2,2021-10-01,Defender,88.17,2,328,0,0.577,8,12910846.13
2,2021-11-01,Defender,87.64,2,186,10,0.4734,7,10202697.01
2,2021-12-01,Defender,86.07,1,27,29,0.4152,6,4658915.7
2,2022-01-01,Defender,87.21,1,292,0,0.4354,5,11739764.05
2,2022-02-01,Defender,85.95,1,147,17,0.5111,4,7172835.56
2,2022-03-01,Defender,86.49,2,300,0,0.4509,3,11757641.23
2,2022-04-01,Defender,86.45,2,319,0,0.3977,2,11969775.44
2,2022-05-01,Defender,85.86,2,282,0,0.3437,1,11827350.77
2,2022-06-01,Defender,89.95,2,304,0,0.5903,0,12573649.39
2,2022-07-01,Defender,87.37,1,318,0,0.5745,0,10975711.53
2,2022-08-01,Defender,87.04,2,304,0,0.5595,0,11623175.92
2,2022-09-01,Defender,87.88,1,325,0,0.5966,0,11194388.26
2,2022-10-01,Defender,88.21,1,301,0,0.4854,0,10846439.91
2,2022-11-01,Defender,88.15,2,303,0,0.4994,0,11909062.26
2,2022-12-01,Defender,88.48,2,303,0,0.5857,0,11721616.61
2,2023-01-01,Defender,86.22,2,282,0,0.3737,0,11033953.17
2,2023-02-01,Defender,87.21,2,290,0,0.4831,0,11717462.46
2,2023-03-01,Defender,89.26,1,303,0,0.5206,0,10790112.69
2,2023-04-01,Defender,89.74,1,323,0,0.5327,0,11445842.78
2,2023-05-01,Defender,88.6,2,322,0,0.62,0,12561255.21
2,2023-06-01,Defender,88.3,1,311,0,0.627,0,10674429.18
2,2023-07-01,Defender,89.58,2,294,0,0.6118,0,11212705.67
2,2023-08-01,Defender,87.95,1,300,0,0.4662,0,9898160.84
2,2023-09-01,Defender,89.37,2,306,0,0.6728,0,11033296.57
2,2023-10-01,Defender,88.16,1,151,15,0.509,0,7095920.47
2,2023-11-01,Defender,87.96,2,318,0,0.453,0,11341314.09
2,2023-12-01,Defender,89.37,2,314,0,0.5855,0,11304015.74
2,2024-01-01,Defender,87.51,2,292,0,0.4498,0,10733659.51
2,2024-01-01,Defender,90.61,3,317,0,0.661,0,12896457.94
2,2024-03-01,Defender,88.05,1,49,27,0.4412,0,4582609.57
2,2024-03-01,Defender,88.08,2,313,0,0.4857,0,11064745.57
2,2024-04-01,Defender,87.89,1,323,0,0.5311,0,9925818.65
3,2018-07-01,Forward,72.76,5,31,22,-0.1879,48,11023544.83
3,2018-07-01,Forward,72.51,5,256,0,-0.1488,47,19953897.0
3,2018-08-01,Forward,71.88,5,256,0,-0.1774,46,19501954.45
3,2018-09-01,Forward,72.44,5,272,0,-0.0628,45,19124869.66
3,2018-10-01,Forward,74.51,5,242,0,-0.0784,44,21440599.01
3,2018-11-01,Forward,75.18,2,281,0,-0.0224,43,17744921.53
3,2018-12-01,Forward,75.29,5,251,0,-0.0054,42,22442249.53
3,2019-01-01,Forward,73.94,0,259,0,0.011,41,13702581.2
3,2019-02-01,Forward,72.87,4,273,0,-0.1503,40,17854978.96
3,2019-03-01,Forward,74.92,5,253,0,-0.0143,39,20413435.82
3,2019-04-01,Forward,75.48,2,283,0,0.0353,38,17065706.68
3,2019-05-01,Forward,73.25,0,256,0,-0.0128,37,13197894.73
3,2019-06-01,Forward,73.0,1,258,0,-0.1658,36,13654539.35
3,2019-07-01,Forward,75.48,3,252,0,-0.0285,35,17369043.99
3,2019-08-01,Forward,74.68,5,245,0,-0.0042,34,18575139.62
3,2019-09-01,Forward,73.7,0,259,0,-0.1007,33,12149893.45
3,2019-10-01,Forward,73.32,2,272,0,-0.0781,32,14995940.25
3,2019-11-01,Forward,73.69,4,0,29,-0.0645,31,7365555.83
3,2019-12-01,Forward,74.4,3,8,25,-0.0625,30,7825866.94
3,2020-01-01,Forward,73.66,1,262,0,-0.0947,29,13273010.46
3,2020-02-01,Forward,72.93,5,260,0,0.0028,28,16899845.6
3,2020-03-01,Forward,73.0,3,236,0,-0.1588,27,15258783.57
3,2020-04-01,Forward,72.9,5,254,0,-0.0178,26,18219655.61
3,2020-05-01,Forward,75.68,2,251,0,-0.0355,25,14855094.15
3,2020-06-01,Forward,75.34,1,268,0,0.0957,24,12736487.27
3,2020-07-01,Forward,77.52,5,254,0,0.1319,23,20064966.45
3,2020-08-01,Forward,77.35,6,256,0,0.1421,22,20240794.82
3,2020-09-01,Forward,74.93,5,243,0,0.0335,21,17358853.31
3,2020-10-01,Forward,73.87,2,262,0,0.021,20,13786110.05
3,2020-11-01,Forward,73.6,1,272,0,-0.1135,19,11892034.88
3,2020-12-01,Forward,76.51,1,70,21,0.132,18,7553949.59
3,2021-01-01,Forward,75.89,4,248,0,0.1282,17,17076597.46
3,2021-02-01,Forward,76.55,2,265,0,0.1604,16,14909816.29
3,2021-03-01,Forward,74.91,0,269,0,-0.0453,15,11030389.81
3,2021-04-01,Forward,74.57,3,240,0,-0.0737,14,14545707.49
3,2021-05-01,Forward,77.38,4,251,0,0.0587,13,16558488.26
3,2021-06-01,Forward,76.18,3,0,28,0.0046,12,6376385.71
3,2021-07-01,Forward,74.73,1,244,0,0.072,11,11180553.16
3,2021-08-01,Forward,77.62,6,285,0,0.0285,10,18383389.26
3,2021-09-01,Forward,78.27,1,292,0,0.1788,9,12313769.46
3,2021-10-01,Forward,75.64,6,258,0,0.0389,8,17377444.0
3,2021-11-01,Forward,74.56,4,30,24,0.033,7,7746067.37
3,2021-12-01,Forward,74.65,4,258,0,0.0853,6,14371089.06
3,2022-01-01,Forward,77.29,6,263,0,0.0235,5,18332014.51
3,2022-02-01,Forward,78.11,4,260,0,0.1152,4,16066559.27
3,2022-03-01,Forward,75.95,6,264,0,0.0045,3,15880372.15
3,2022-04-01,Forward,75.5,5,268,0,-0.0366,2,14947393.46
3,2022-05-01,Forward,76.75,3,273,0,0.0162,1,14181436.57
3,2022-06-01,Forward,78.84,4,269,0,0.1027,0,14806139.55
3,2022-07-01,Forward,75.7,4,268,0,-0.0595,0,12887864.42
3,2022-08-01,Forward,78.84,5,93,18,0.0837,0,9756804.58
3,2022-09-01,Forward,76.96,4,273,0,0.0424,0,14520833.3
3,2022-10-01,Forward,78.97,4,295,0,0.1786,0,15375460.75
3,2022-11-01,Forward,76.99,2,123,13,0.1541,0,9191502.92
3,2022-12-01,Forward,77.13,1,262,0,0.1178,0,11230706.27
3,2023-01-01,Forward,78.23,3,255,0,0.0405,0,13324934.1
3,2023-02-01,Forward,78.91,5,294,0,0.2448,0,16942539.08
3,2023-03-01,Forward,77.23,4,268,0,0.1225,0,14772096.39
3,2023-04-01,Forward,77.97,2,254,0,0.0971,0,12066325.01
3,2023-05-01,Forward,77.34,3,255,0,0.0048,0,13105347.45
3,2023-06-01,Forward,80.08,7,263,0,0.1682,0,18343315.4
3,2023-07-01,Forward,79.42,5,272,0,0.1233,0,14703805.72
3,2023-08-01,Forward,79.16,6,284,0,0.2098,0,15762988.94
3,2023-09-01,Forward,80.32,2,263,0,0.2646,0,12329999.44
3,2023-10-01,Forward,77.29,5,254,0,0.1629,0,14626642.73
3,2023-11-01,Forward,77.76,5,291,0,0.1369,0,14297566.31
3,2023-12-01,Forward,79.36,5,263,0,0.1392,0,14973883.94
3,2024-01-01,Forward,76.81,4,254,0,0.0914,0,12824787.04
3,2024-01-01,Forward,78.89,4,270,0,0.1551,0,14613122.86
3,2024-03-01,Forward,77.2,1,259,0,0.1414,0,10165281.07
3,2024-03-01,Forward,79.49,5,279,0,0.1116,0,15237005.51
3,2024-04-01,Forward,78.33,6,278,0,0.2095,0,16540834.03
4,2018-07-01,Defender,78.45,1,259,0,0.0837,48,12204420.32
4,2018-07-01,Defender,76.65,1,249,0,0.0243,47,11432402.42
4,2018-08-01,Defender,77.24,0,272,0,0.1537,46,10074638.91
4,2018-09-01,Defender,76.21,0,281,0,0.0541,45,9610698.4
4,2018-10-01,Defender,78.24,0,263,0,0.1018,44,11097211.77
4,2018-11-01,Defender,78.08,0,266,0,0.1292,43,10582772.72
4,2018-12-01,Defender,76.02,1,278,0,0.081,42,10353461.58
4,2019-01-01,Defender,75.9,1,249,0,0.1243,41,10390059.99
4,2019-02-01,Defender,75.64,0,268,0,0.122,40,10124677.93
4,2019-03-01,Defender,75.05,0,253,0,0.0097,39,9366681.68
4,2019-04-01,Defender,77.34,1,261,0,0.0443,38,10940845.92
4,2019-05-01,Defender,76.14,1,27,24,0.118,37,5402388.12
4,2019-06-01,Defender,77.89,0,284,0,0.1053,36,9488437.12
4,2019-07-01,Defender,76.99,0,286,0,0.007,35,8853015.79
4,2019-08-01,Defender,77.82,1,275,0,0.1657,34,10248653.38
4,2019-09-01,Defender,78.54,1,260,0,0.068,33,10309053.01
4,2019-10-01,Defender,78.09,1,265,0,0.1748,32,10888863.63
4,2019-11-01,Defender,79.26,1,260,0,0.1252,31,10565417.51
4,2019-12-01,Defender,76.97,1,284,0,0.095,30,9867265.76
4,2020-01-01,Defender,77.19,1,252,0,0.1788,29,10395773.05
4,2020-02-01,Defender,76.35,1,274,0,0.1301,28,9830621.25
4,2020-03-01,Defender,78.77,1,287,0,0.0654,27,10660905.22
4,2020-04-01,Defender,77.01,0,260,0,0.1035,26,9241079.91
4,2020-05-01,Defender,79.56,0,288,0,0.2367,25,9597770.28
4,2020-06-01,Defender,77.6,1,133,13,0.0181,24,6723916.11
4,2020-07-01,Defender,77.32,0,252,0,0.1338,23,8204154.28
4,2020-08-01,Defender,77.78,0,285,0,0.2103,22,8893433.37
4,2020-09-01,Defender,78.68,1,287,0,0.128,21,10041608.03
4,2020-10-01,Defender,80.28,1,299,0,0.1245,20,9728151.25
4,2020-11-01,Defender,77.63,0,281,0,0.061,19,8678490.07
4,2020-12-01,Defender,79.34,0,260,0,0.1571,18,9278062.64
4,2021-01-01,Defender,77.07,1,250,0,0.137,17,8707659.35
4,2021-02-01,Defender,77.41,0,279,0,0.0105,16,8403056.08
4,2021-03-01,Defender,78.91,0,285,0,0.1081,15,8313638.15
4,2021-04-01,Defender,79.82,1,276,0,0.2709,14,9568183.6
4,2021-05-01,Defender,77.81,1,292,0,0.1521,13,8888672.02
4,2021-06-01,Defender,79.35,0,284,0,0.1926,12,8386190.63
4,2021-07-01,Defender,79.79,0,298,0,0.2181,11,8490915.15
4,2021-08-01,Defender,78.82,1,268,0,0.211,10,8809630.68
4,2021-09-01,Defender,81.53,2,274,0,0.3552,9,10072494.15
4,2021-10-01,Defender,78.99,1,162,12,0.113,8,6823116.63
4,2021-11-01,Defender,80.46,1,284,0,0.1757,7,9204946.93
4,2021-12-01,Defender,79.43,1,277,0,0.1355,6,9062834.2
4,2022-01-01,Defender,81.28,1,301,0,0.299,5,9290769.83
4,2022-02-01,Defender,80.54,1,281,0,0.2452,4,9185182.27
4,2022-03-01,Defender,80.24,2,294,0,0.1287,3,9985253.31
4,2022-04-01,Defender,80.53,2,288,0,0.1619,2,9478441.72
4,2022-05-01,Defender,79.48,1,289,0,0.1726,1,8561687.49
4,2022-06-01,Defender,82.04,1,300,0,0.3517,0,8481894.06
4,2022-07-01,Defender,79.3,0,281,0,0.1758,0,7344803.95
4,2022-08-01,Defender,82.86,1,299,0,0.2521,0,9002946.08
4,2022-09-01,Defender,81.94,1,297,0,0.3219,0,8966754.72
4,2022-10-01,Defender,79.19,1,274,0,0.1901,0,7784835.39
4,2022-11-01,Defender,80.21,1,284,0,0.2652,0,8209041.16
4,2022-12-01,Defender,79.1,1,276,0,0.1662,0,8291831.64
4,2023-01-01,Defender,83.02,1,295,0,0.4063,0,9247536.32
4,2023-02-01,Defender,82.12,2,28,24,0.3179,0,5126192.83
4,2023-03-01,Defender,80.25,1,272,0,0.2649,0,8496878.89
4,2023-04-01,Defender,79.15,1,274,0,0.2187,0,7917526.65
4,2023-05-01,Defender,80.3,2,283,0,0.273,0,8938630.27
4,2023-06-01,Defender,81.59,1,283,0,0.3181,0,8126505.21
4,2023-07-01,Defender,82.23,1,295,0,0.3234,0,8449039.58
4,2023-08-01,Defender,81.72,2,297,0,0.2594,0,8971703.03
4,2023-09-01,Defender,81.63,1,302,0,0.1855,0,8483184.12
4,2023-10-01,Defender,82.24,2,289,0,0.2934,0,9414818.73
4,2023-11-01,Defender,82.34,2,302,0,0.2781,0,8998848.0
4,2023-12-01,Defender,80.05,2,272,0,0.1385,0,8148677.02
4,2024-01-01,Defender,83.57,2,0,30,0.3128,0,3700199.39
4,2024-01-01,Defender,83.08,2,287,0,0.4189,0,9116063.85
4,2024-03-01,Defender,82.35,1,273,0,0.2678,0,7954004.68
4,2024-03-01,Defender,80.29,2,287,0,0.2108,0,8486115.3
4,2024-04-01,Defender,81.48,1,285,0,0.2214,0,7833689.46
5,2018-07-01,Defender,83.42,1,283,0,0.4332,48,14414091.96
5,2018-07-01,Defender,80.74,2,282,0,0.1634,47,14266434.63
5,2018-08-01,Defender,81.9,1,272,0,0.1984,46,13335754.3
5,2018-09-01,Defender,81.33,2,280,0,0.333,45,14822574.72
5,2018-10-01,Defender,80.3,2,281,0,0.1432,44,13100017.46
5,2018-11-01,Defender,81.34,1,287,0,0.1747,43,12742560.93
5,2018-12-01,Defender,83.12,1,285,0,0.2935,42,13997342.48
5,2019-01-01,Defender,84.2,2,276,0,0.4022,41,15872181.64
5,2019-02-01,Defender,81.31,2,269,0,0.1796,40,13935084.24
5,2019-03-01,Defender,83.79,2,293,0,0.4425,39,15086346.05
5,2019-04-01,Defender,83.77,1,294,0,0.3561,38,13942569.39
5,2019-05-01,Defender,82.31,1,282,0,0.2316,37,13307009.93
5,2019-06-01,Defender,81.48,2,291,0,0.1778,36,12652365.63
5,2019-07-01,Defender,81.91,2,297,0,0.2854,35,13273487.39
5,2019-08-01,Defender,84.09,1,287,0,0.3368,34,12974990.31
5,2019-09-01,Defender,84.37,1,284,0,0.4375,33,13152081.47
5,2019-10-01,Defender,82.76,1,269,0,0.2709,32,12698086.01
5,2019-11-01,Defender,84.77,2,307,0,0.4119,31,14037960.48
5,2019-12-01,Defender,82.01,2,285,0,0.3166,30,13272825.47
5,2020-01-01,Defender,83.64,1,288,0,0.3507,29,12927666.75
5,2020-02-01,Defender,81.46,2,0,30,0.308,28,4900925.87
5,2020-03-01,Defender,84.81,2,309,0,0.481,27,13906793.79
5,2020-04-01,Defender,82.91,2,301,0,0.333,26,12932495.39
5,2020-05-01,Defender,83.37,2,283,0,0.2904,25,12765098.03
5,2020-06-01,Defender,85.1,2,299,0,0.3137,24,14000492.04
5,2020-07-01,Defender,86.02,1,308,0,0.5383,23,12177848.68
5,2020-08-01,Defender,84.92,2,286,0,0.3806,22,12661116.56
5,2020-09-01,Defender,85.89,1,289,0,0.3451,21,11765363.92
5,2020-10-01,Defender,86.12,2,282,0,0.442,20,14228722.17
5,2020-11-01,Defender,84.89,1,295,0,0.4307,19,11433778.95
5,2020-12-01,Defender,85.72,2,293,0,0.4163,18,13531117.38
5,2021-01-01,Defender,82.91,2,288,0,0.3969,17,11734726.45
5,2021-02-01,Defender,83.22,1,279,0,0.3145,16,11109900.93
5,2021-03-01,Defender,86.21,2,141,14,0.4502,15,9490270.12
5,2021-04-01,Defender,85.93,2,311,0,0.4754,14,12679083.78
5,2021-05-01,Defender,82.56,1,224,5,0.3834,13,10219571.46
5,2021-06-01,Defender,84.99,1,306,0,0.3479,12,10904060.26
5,2021-07-01,Defender,85.11,2,279,0,0.4913,11,11904537.19
5,2021-08-01,Defender,83.93,2,280,0,0.4128,10,11213325.71
5,2021-09-01,Defender,83.65,2,286,0,0.3632,9,11181680.13
5,2021-10-01,Defender,83.37,1,272,0,0.2515,8,10599735.04
5,2021-11-01,Defender,87.12,2,306,0,0.4689,7,11912329.84
5,2021-12-01,Defender,85.39,1,285,0,0.3704,6,10746734.3
5,2022-01-01,Defender,83.37,1,279,0,0.3395,5,10102654.51
5,2022-02-01,Defender,86.79,1,320,0,0.4337,4,11711298.9
5,2022-03-01,Defender,85.35,1,293,0,0.485,3,10292008.13
5,2022-04-01,Defender,87.24,2,299,0,0.5438,2,12516126.62
5,2022-05-01,Defender,86.46,1,18,29,0.5569,1,4843222.42
5,2022-06-01,Defender,85.8,2,314,0,0.4769,0,10682090.66
5,2022-07-01,Defender,86.7,1,312,0,0.5073,0,10751123.73
5,2022-08-01,Defender,85.67,2,300,0,0.5267,0,10766044.2
5,2022-09-01,Defender,87.16,2,321,0,0.4532,0,11577768.08
5,2022-10-01,Defender,85.12,2,316,0,0.3062,0,11107907.32
5,2022-11-01,Defender,86.13,2,321,0,0.4936,0,10869242.33
5,2022-12-01,Defender,87.93,2,319,0,0.4865,0,12200972.53
5,2023-01-01,Defender,85.81,1,311,0,0.4151,0,9580180.37
5,2023-02-01,Defender,87.64,2,318,0,0.495,0,11685998.66
5,2023-03-01,Defender,84.7,1,297,0,0.2967,0,9226450.93
5,2023-04-01,Defender,86.69,2,311,0,0.5521,0,10927791.48
5,2023-05-01,Defender,86.34,2,312,0,0.3749,0,10845573.95
5,2023-06-01,Defender,85.37,1,296,0,0.44,0,9604523.74
5,2023-07-01,Defender,87.61,2,299,0,0.5737,0,11044929.76
5,2023-08-01,Defender,86.92,1,309,0,0.383,0,9567494.7
5,2023-09-01,Defender,87.06,1,64,24,0.5048,0,5174410.61
5,2023-10-01,Defender,88.57,1,163,13,0.5309,0,7849293.31
5,2023-11-01,Defender,86.05,1,311,0,0.385,0,9843134.05
5,2023-12-01,Defender,86.93,1,176,14,0.4939,0,7129659.1
5,2024-01-01,Defender,87.37,2,302,0,0.442,0,11126744.82
5,2024-01-01,Defender,87.1,1,309,0,0.5536,0,9781330.41
5,2024-03-01,Defender,86.41,2,317,0,0.3737,0,10245668.15
5,2024-03-01,Defender,87.94,1,320,0,0.5597,0,10029425.27
5,2024-04-01,Defender,87.89,2,322,0,0.4798,0,11178809.22
6,2018-07-01,Defender,82.08,1,273,0,0.2758,48,13556778.47
6,2018-07-01,Defender,85.74,2,290,0,0.3652,47,15918295.2
6,2018-08-01,Defender,82.37,2,85,20,0.2629,46,8507822.92
6,2018-09-01,Defender,84.43,1,314,0,0.4327,45,14237539.74
6,2018-10-01,Defender,85.06,1,290,0,0.3516,44,14392553.14
6,2018-11-01,Defender,83.03,2,271,0,0.3547,43,15453173.8
6,2018-12-01,Defender,82.55,1,295,0,0.348,42,14271639.03
6,2019-01-01,Defender,83.13,1,300,0,0.2447,41,14111477.34
6,2019-02-01,Defender,83.18,1,292,0,0.3913,40,13295059.34
6,2019-03-01,Defender,84.5,2,310,0,0.4359,39,16293982.24
6,2019-04-01,Defender,85.12,1,37,26,0.3772,38,6988547.96
6,2019-05-01,Defender,83.15,2,305,0,0.2515,37,14215809.42
6,2019-06-01,Defender,83.66,2,277,0,0.2863,36,14860881.38
6,2019-07-01,Defender,85.07,1,303,0,0.3507,35,13966279.25
6,2019-08-01,Defender,85.65,1,308,0,0.4387,34,13850997.89
6,2019-09-01,Defender,86.73,2,301,0,0.4188,33,15007323.04
