player_id,date,position,performance_rating,goals_assists,minutes_played,days_injured,social_sentiment_score,contract_duration_months,market_value,simulated_comment,vader_compound
3,2023-03-01,Forward,81.16,4,84,0,0.36086,0,17614926.59,What a fantastic performance!,0.5983
3,2023-04-01,Forward,83.51,0,268,0,0.47522000000000003,0,18843441.31,What a fantastic performance!,0.5983
3,2023-05-01,Forward,85.35,0,234,0,-0.021560000000000003,0,19255880.4,Decent game.,0.0
3,2023-06-01,Forward,82.76,1,59,0,0.25036,0,17126064.06,Club will never sell him.,0.0
3,2023-07-01,Forward,88.8,4,112,0,0.2598,0,18515281.37,Average performance.,0.0
3,2023-08-01,Forward,86.07,5,316,0,0.3213,0,18236427.39,Transfer value skyrocketing!,0.4003
3,2023-09-01,Forward,83.74,5,351,0,0.26804,0,18401716.26,Masterclass performance.,0.0
3,2023-10-01,Forward,83.04,1,0,24,0.26376000000000005,0,15158435.92,Can't stop watching him play.,0.5086
3,2023-11-01,Forward,88.43,2,163,0,0.63418,0,19778866.53,What a fantastic performance!,0.5983
3,2023-12-01,Forward,88.79,1,342,0,0.5466799999999999,0,19007985.25,Incredible skill and vision.,0.3102
3,2024-01-01,Forward,83.9,5,346,0,0.29796,0,18663108.31,Absolute legend.,0.0
3,2024-01-01,Forward,82.58,2,82,0,0.14864,0,17024724.97,Masterclass performance.,0.0
3,2024-03-01,Forward,88.04,1,263,0,0.33452000000000004,0,19695361.93,Absolute legend.,0.0
3,2024-03-01,Forward,88.77,2,23,0,0.4,0,18873098.11,Masterclass performance.,0.0
3,2024-04-01,Forward,81.27,4,186,0,-0.050600000000000006,0,16765659.11,Club will never sell him.,0.0
4,2018-07-01,Defender,65.48,0,58,0,-0.17592000000000002,48,17682715.37,Should be benched.,0.0
4,2018-07-01,Defender,70.48,0,105,9,0.33462,47,18920793.99,Superb form lately.,0.6249
4,2018-08-01,Defender,62.91,1,75,0,-0.21888000000000002,46,16602746.29,Not the same player anymore.,0.0
4,2018-09-01,Defender,70.5,0,332,0,0.27912,45,20563461.61,Incredible skill and vision.,0.3102
4,2018-10-01,Defender,66.78,1,73,0,-0.33706,44,17092974.9,Badly out of form.,-0.4767
4,2018-11-01,Defender,68.02,1,2,0,-0.5810200000000001,43,17774427.8,Terrible performance today.,-0.4767
4,2018-12-01,Defender,71.29,0,30,19,-0.24216000000000004,42,16664310.32,Should be benched.,0.0
4,2019-01-01,Defender,65.84,0,312,0,-0.1104,41,15777278.41,Transfer value dropping fast.,0.34
4,2019-02-01,Defender,69.33,0,48,0,-0.08384000000000001,40,18425318.96,Average performance.,0.0
4,2019-03-01,Defender,65.87,1,184,0,-0.3589,39,17168911.6,Always getting injured.,-0.4019
4,2019-04-01,Defender,69.18,0,68,0,0.13296000000000002,38,18953330.75,Transfer value dropping fast.,0.34
4,2019-05-01,Defender,70.51,0,257,0,-0.14401999999999998,37,18034681.5,Solid if not spectacular.,0.1531
4,2019-06-01,Defender,63.94,0,185,0,-0.0222,36,15950934.75,Should be benched.,0.0
4,2019-07-01,Defender,68.05,1,33,0,-0.17965999999999993,35,18587468.24,Waste of money.,-0.4215
4,2019-08-01,Defender,64.56,1,95,0,-0.51614,34,15529804.02,Terrible performance today.,-0.4767
4,2019-09-01,Defender,72.76,0,286,0,-0.017240000000000002,33,18686989.84,Workmanlike display.,0.0
4,2019-10-01,Defender,68.81,0,239,0,0.30779999999999996,32,16593959.45,Best player in the league!,0.6696
4,2019-11-01,Defender,65.48,1,247,0,-0.30398,31,16962705.56,Badly out of form.,-0.4767
4,2019-12-01,Defender,72.69,1,153,0,-0.16286,30,19772244.75,Terrible performance today.,-0.4767
4,2020-01-01,Defender,66.44,0,173,0,-0.01776,29,17631629.19,Should be benched.,0.0
4,2020-02-01,Defender,72.47,1,23,0,0.13380000000000003,28,17479865.34,Can't stop watching him play.,0.5086
4,2020-03-01,Defender,72.16,0,311,0,-0.49354000000000003,27,17575741.51,Badly out of form.,-0.4767
4,2020-04-01,Defender,71.14,0,46,0,-0.15224000000000001,26,17204137.23,Jury is still out on him.,0.0
4,2020-05-01,Defender,68.28,0,189,0,-0.13634000000000002,25,16530812.67,Solid if not spectacular.,0.1531
4,2020-06-01,Defender,65.68,1,14,0,-0.12791999999999998,24,16456900.5,Huge disappointment.,-0.25
4,2020-07-01,Defender,73.03,0,113,0,-0.16008,23,16359408.93,Masterclass performance.,0.0
4,2020-08-01,Defender,68.27,0,260,0,0.25673999999999997,22,15925097.34,Superb form lately.,0.6249
4,2020-09-01,Defender,69.85,0,194,0,-0.45914,21,16337344.94,Badly out of form.,-0.4767
4,2020-10-01,Defender,71.45,0,2,0,0.23487999999999998,20,17417349.12,Incredible skill and vision.,0.3102
4,2020-11-01,Defender,65.27,1,60,0,-0.5452999999999999,19,14407064.71,Waste of money.,-0.4215
4,2020-12-01,Defender,65.77,0,153,0,0.4263,18,15746521.33,Superb form lately.,0.6249
4,2021-01-01,Defender,65.79,0,285,0,-0.29458,17,15988598.7,Terrible performance today.,-0.4767
4,2021-02-01,Defender,65.68,0,179,0,-0.19848,16,15197087.98,Should be benched.,0.0
4,2021-03-01,Defender,70.81,1,164,0,-0.028160000000000004,15,17679200.12,Absolute legend.,0.0
4,2021-04-01,Defender,74.55,1,164,0,-0.10224,14,16971304.6,Absolute legend.,0.0
4,2021-05-01,Defender,72.87,0,225,0,-0.12624,13,17162713.47,Club will never sell him.,0.0
4,2021-06-01,Defender,73.51,0,73,9,-0.16920000000000002,12,16038144.87,Masterclass performance.,0.0
4,2021-07-01,Defender,69.95,1,352,0,-0.12154,11,16784872.03,Not worth the hype.,-0.1695
4,2021-08-01,Defender,75.31,0,64,0,-0.14332,10,17585631.59,Average performance.,0.0
4,2021-09-01,Defender,73.96,1,231,0,-0.18641999999999997,9,17252200.52,Always getting injured.,-0.4019
4,2021-10-01,Defender,71.34,0,108,0,0.11841999999999997,8,16032682.7,Transfer value skyrocketing!,0.4003
4,2021-11-01,Defender,75.79,1,300,0,0.023680000000000003,7,17970328.41,Jury is still out on him.,0.0
4,2021-12-01,Defender,71.21,1,236,0,-0.50802,6,15420067.6,Badly out of form.,-0.4767
4,2022-01-01,Defender,67.02,0,241,0,0.23807999999999999,5,15794850.56,Incredible skill and vision.,0.3102
4,2022-02-01,Defender,66.51,0,357,0,-0.05004,4,15453602.05,Absolute legend.,0.0
4,2022-03-01,Defender,73.36,1,0,25,-0.05480000000000001,3,15089940.63,Not the same player anymore.,0.0
4,2022-04-01,Defender,71.56,1,289,0,0.06124000000000001,2,16338652.97,Masterclass performance.,0.0
